hb,cancer_site_icd10code,cancer_site,sex,sex_qf,year,incidences_all_ages,crude_rate,crude_rate_lower95pc_confidence_interval,crude_rate_upper95pc_confidence_interval,easr,easr_lower95pc_confidence_interval,easr_lower95pc_confidence_interval_qf,easr_upper95pc_confidence_interval,easr_upper95pc_confidence_interval_qf,wasr,wasr_lower95pc_confidence_interval,wasr_lower95pc_confidence_interval_qf,wasr_upper95pc_confidence_interval,wasr_upper95pc_confidence_interval_qf,standardised_incidence_ratio,sir_lower95pc_confidence_interval,sir_upper95pc_confidence_interval
S08000016,C61,Prostate,Male,NA,2007,111,204.213043878208,167.994348027193,245.925181474558,207.422209001172,170.379215247594,NA,248.054587788366,NA,90.7088566676635,74.0034820308541,NA,109.088962068146,NA,149.079647919399,122.639268191308,179.53035111022
S08000016,C61,Prostate,Male,NA,2008,115,209.655071829651,173.091763766222,251.659162143478,215.544665637557,176.782667572556,NA,258.091552352353,NA,92.9367991757616,76.2429454222822,NA,111.258659086523,NA,143.242131038903,118.261069912498,171.940484751004
S08000016,C61,Prostate,Male,NA,2009,87,158.438199996358,126.90250320668,195.432934352905,153.575000127518,122.286326773071,NA,188.374107460594,NA,70.5301275416071,56.0211136453384,NA,86.6847519774769,NA,103.684604669573,83.0471179101146,127.894576801942
S08000016,C61,Prostate,Male,NA,2010,104,189.293969894978,154.666890500956,229.361327596887,182.217710368857,147.985289426175,NA,219.95849748877,NA,80.4733537734175,65.2625335325954,NA,97.2537179823664,NA,128.166037864919,104.720940426114,155.294606657782
S08000016,C61,Prostate,Male,NA,2011,82,148.564181538183,118.157502433019,184.407321561859,136.713509855593,108.302467625206,NA,168.38389649053,NA,64.2026844172504,50.5731570679067,NA,79.4338019324311,NA,92.3946935641459,73.4842417369475,114.686176642879
S08000016,C61,Prostate,Male,NA,2012,99,179.403077034594,145.809968385545,218.416809077352,161.692120306396,131.049664484799,NA,195.505593082358,NA,73.6833448700355,59.3136312511154,NA,89.5883367215016,NA,115.392063806749,93.7849754514552,140.48569726962
S08000016,C61,Prostate,Male,NA,2013,110,198.87544972971,163.451432974265,239.698698318281,183.06882266713,149.73434295343301,NA,219.703358628252,NA,76.9904681912545,62.7408134010821,NA,92.6765692824751,NA,115.831610098848,95.1994963687299,139.608414223773
S08000016,C61,Prostate,Male,NA,2014,102,184.38511180607,150.344023199601,223.830945262077,165.757664010662,134.570346097074,NA,200.146639789214,NA,68.0851950445108,54.8779490810521,NA,82.6951436753586,NA,107.573367561648,87.7132253788351,130.586728562299
S08000016,C61,Prostate,Male,NA,2015,88,159.209740741411,127.690867640795,196.150853477203,138.024226253921,110.578527151068,NA,168.466556680581,NA,61.9318859466246,49.0021437914686,NA,76.3526694539428,NA,95.85678321812,76.8799431578604,118.09823791091
S08000016,C61,Prostate,Male,NA,2016,112,201.743641472729,166.115090302901,242.750023942891,168.072966328323,137.914169966335,NA,201.169462071608,NA,82.822639449649,67.5778586984388,NA,99.594815518565,NA,118.846780898387,97.8580717440521,143.003559854544
S08000016,C61,Prostate,Male,NA,2017,147,263.492803240782,222.620143623038,309.696475421226,216.005590634185,182.236299808268,NA,252.602858934374,NA,100.775877620364,84.4117377482886,NA,118.568366896131,NA,147.488066601218,124.609910273122,173.350216139864
S08000016,C61,Prostate,Male,NA,2018,114,203.611423672507,167.954316315625,244.599517023049,171.532146267655,140.849732704135,NA,205.192852781212,NA,75.2287804513986,61.0679858891162,NA,90.8440746409642,NA,98.548696637200507,81.2905222553673,118.387088336856
S08000016,C62,Testis,Male,NA,1994,0,0,0,5.93085124735996,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C62,Testis,Male,NA,1995,5,9.8405825624877,3.19521037220709,22.9646370386197,9.3978008397464,NA,z,NA,z,9.5496286829464,NA,z,NA,z,148.692336412136,48.2799968960024,346.998311781433
S08000016,C62,Testis,Male,NA,1996,2,3.93623302499508,0.476696080582494,14.2190270964849,3.62264219807877,NA,z,NA,z,5.40609376698454,NA,z,NA,z,59.6705316340382,7.22637820870762,215.550477011484
S08000016,C62,Testis,Male,NA,1997,4,7.86070824981331,2.14177843341258,20.1265351479851,7.57954672346708,NA,z,NA,z,7.84484904148614,NA,z,NA,z,106.162109515784,28.9256017880946,271.817164643454
S08000016,C62,Testis,Male,NA,1998,3,5.88881909547739,1.21441607038238,17.2096283561211,6.28574498896227,NA,z,NA,z,6.56988438027844,NA,z,NA,z,72.2927085697021,14.9084944935635,211.269972327293
S08000016,C62,Testis,Male,NA,1999,2,3.92726701488434,0.475610255162324,14.186638785147,3.68666815181734,NA,z,NA,z,2.89978789801882,NA,z,NA,z,52.4425254541977,6.35103312764237,189.440433456621
S08000016,C62,Testis,Male,NA,2000,5,9.78396994364433,3.17682840896685,22.8325220713108,9.44994230752734,NA,z,NA,z,7.34252786128148,NA,z,NA,z,116.301011166359,37.762621757119,271.407763890019
S08000016,C62,Testis,Male,NA,2001,3,5.82897779159461,1.20207535487905,17.0347466721245,5.21992257004869,NA,z,NA,z,3.97170678294195,NA,z,NA,z,67.7696713449675,13.9757354796427,198.051738176007
S08000016,C62,Testis,Male,NA,2002,5,9.6389258381046,3.12973298270472,22.4940375133936,9.71582668621148,NA,z,NA,z,9.74971323026533,NA,z,NA,z,112.439259511016,36.5087215062254,262.395723745534
S08000016,C62,Testis,Male,NA,2003,2,3.82453053887635,0.463168391295301,13.8155193095268,3.52699858813501,NA,z,NA,z,3.02314164697286,NA,z,NA,z,52.5255940992717,6.36109312593887,189.740505964441
S08000016,C62,Testis,Male,NA,2004,5,9.45554946197923,3.07019117252297,22.0660982229669,8.69043625011322,NA,z,NA,z,7.18446506102197,NA,z,NA,z,134.923472518549,43.8092842682763,314.86637652836
S08000016,C62,Testis,Male,NA,2005,3,5.62788429069898,1.16060504051252,16.447066127157,5.66777800410988,NA,z,NA,z,5.00471583187914,NA,z,NA,z,63.1781609061976,13.0288556428257,184.633396236251
S08000016,C62,Testis,Male,NA,2006,6,11.1783884489986,4.10227154818975,24.3306455938867,11.5286071150979,NA,z,NA,z,9.93141081450165,NA,z,NA,z,144.291635399132,52.9524871353578,314.062144026951
S08000016,C62,Testis,Male,NA,2007,5,9.19878576027964,2.98682069748583,21.4668973954975,10.0660724253241,NA,z,NA,z,8.95175651130503,NA,z,NA,z,139.486973111361,45.2910404890216,325.516064600582
S08000016,C62,Testis,Male,NA,2008,3,5.46926274338219,1.12789346404069,15.9835066537999,6.5148182208487,NA,z,NA,z,6.90270380280366,NA,z,NA,z,74.7283603736628,15.4107844509605,218.387980483338
S08000016,C62,Testis,Male,NA,2009,2,3.64225747118064,0.441094277183014,13.1570863173571,3.24360931135213,NA,z,NA,z,2.37678890908855,NA,z,NA,z,49.0620945644907,5.94164726416054,177.229154776391
S08000016,C62,Testis,Male,NA,2010,3,5.46040297773976,1.12606636736791,15.9576146588929,6.28475511136361,NA,z,NA,z,6.33161342971545,NA,z,NA,z,66.18407896366,13.6487482114459,193.417964381265
S08000016,C62,Testis,Male,NA,2011,2,3.62351662288251,0.438824673510218,13.089387929566,3.75530717839167,NA,z,NA,z,3.21883472433572,NA,z,NA,z,53.775903951737,6.51251144959989,194.257055050411
S08000016,C62,Testis,Male,NA,2012,4,7.24860917311491,1.97500203618202,18.5593184049502,10.3265862079888,NA,z,NA,z,9.37063031997937,NA,z,NA,z,93.279637537052,25.4155617540118,238.832919861308
S08000016,C62,Testis,Male,NA,2013,4,7.23183453562582,1.9704315120434,18.5163686706147,9.08151911022437,NA,z,NA,z,8.65618781242393,NA,z,NA,z,114.610299992071,31.2274493555709,293.447887620854
S08000016,C62,Testis,Male,NA,2014,3,5.42309152370795,1.11837184854318,15.8485747568509,6.77532305991945,NA,z,NA,z,5.52127626467951,NA,z,NA,z,73.657665389374,15.1899814046593,215.258955382783
S08000016,C62,Testis,Male,NA,2015,3,5.42760479800264,1.11930259420622,15.8617644595776,6.22778939382468,NA,z,NA,z,5.2981947702559,NA,z,NA,z,85.7523953297697,17.6842054873505,250.604888746862
S08000016,C62,Testis,Male,NA,2016,5,9.00641256574681,2.9243576448563,21.0179625321037,9.60837249022562,NA,z,NA,z,9.06667784750394,NA,z,NA,z,118.602011684789,38.5097503621842,276.777531522766
S08000016,C62,Testis,Male,NA,2017,3,5.37740414777107,1.10895001325638,15.7150568566246,6.17699766311204,NA,z,NA,z,7.43297753138298,NA,z,NA,z,82.6022526640237,17.0345703372035,241.398835093782
S08000016,C62,Testis,Male,NA,2018,3,5.35819535980282,1.10498869937952,15.6589206268058,6.07149780533766,NA,z,NA,z,5.86623316063217,NA,z,NA,z,77.6084952064701,16.0047374947066,226.80495666897
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,1994,6,5.68990042674253,2.08809317542992,12.3845178022937,5.55817286784572,NA,z,NA,z,2.67912042304888,NA,z,NA,z,75.0318510945189,27.535366958967,163.31275170506
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,1995,6,5.6635831602794,2.07843520246446,12.3272361926739,6.58432730889582,NA,z,NA,z,2.91410502322141,NA,z,NA,z,73.0490664107784,26.8077199254607,158.997064193467
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,1996,11,10.3910825618742,5.18719097604085,18.5925170161553,12.3287179867736,NA,z,NA,z,4.11329700498502,NA,z,NA,z,141.680299681211,70.7262951297913,253.505192263796
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,1997,6,5.66251415628539,2.07804289683923,12.3249094210256,5.80446754440646,NA,z,NA,z,1.72207283933804,NA,z,NA,z,87.6106261316052,32.1515557039861,190.691449343716
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,1998,5,4.7152018106375,1.53101319324634,11.0037081095084,4.41004883404121,NA,z,NA,z,1.74749673897539,NA,z,NA,z,64.8220102998205,21.0475303003749,151.272948445516
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,1999,4,3.78036102447784,1.03002114509623,9.67922566430743,4.02173038938819,NA,z,NA,z,1.72135464057631,NA,z,NA,z,54.5739188102603,14.8695561035993,139.730907214891
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2000,5,4.70588235294118,1.52798719069969,10.9819596040684,4.53347062852376,NA,z,NA,z,2.65452928160445,NA,z,NA,z,58.9486977997197,19.1404817186097,137.566596314153
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2001,12,11.2201963534362,5.79763918534101,19.5994250099831,12.1709896119465,NA,z,NA,z,5.50855234425331,NA,z,NA,z,137.818339356205,71.212747044793,240.740903467801
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2002,5,4.64986515391054,1.50979855865193,10.8512341479798,4.77759631253707,NA,z,NA,z,1.74449398403158,NA,z,NA,z,59.0554502869579,19.1751439606382,137.815721008431
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2003,4,3.69037734108313,1.00550361991542,9.44883169610083,3.05438040585394,NA,z,NA,z,1.38934201103507,NA,z,NA,z,47.1226642434571,12.8393400179908,120.65273611766
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2004,9,8.22293284604842,3.76004851290848,15.6096879409951,8.44542232635707,NA,z,NA,z,3.74903039199562,NA,z,NA,z,99.6963156894466,45.5875039440096,189.254662042759
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2005,10,9.0702947845805,4.34955890805663,16.6805950494492,8.54715118609095,NA,z,NA,z,4.60607929583482,NA,z,NA,z,102.547786403188,49.175649573125,188.589030327541
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2006,20,18.0407721450478,11.0197723122893,27.8625093836141,17.7731807556121,10.7743037749843,NA,26.4952524309391,NA,7.19527460350165,4.162257293235,NA,11.0448217336594,NA,199.315705306419,121.747210877723,307.826941372139
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2007,15,13.3689839572193,7.48251883492274,22.0501059460658,12.8728974042826,NA,z,NA,z,4.85176353804945,NA,z,NA,z,149.947220166069,83.9243208554415,247.315136405295
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2008,20,17.6429075511644,10.7767462821136,27.2480397871159,17.0147162565963,10.3652982094719,NA,25.2852519484103,NA,7.86249975812032,4.63773551663688,NA,11.9245571586574,NA,190.588681916696,116.416518269582,294.348761550778
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2009,13,11.4446694251255,6.09380446430478,19.5707332671528,12.1448338443546,NA,z,NA,z,3.46398209387094,NA,z,NA,z,119.201089727645,63.4695599977416,203.837493732426
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2010,12,10.5540897097625,5.45345216246457,18.4358707547731,10.8674601299526,NA,z,NA,z,3.19165323432733,NA,z,NA,z,112.250349868369,58.001393778264,196.078771287786
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2011,7,6.14682121531437,2.47134093038274,12.6648009849863,5.67348693282169,NA,z,NA,z,2.52252807491996,NA,z,NA,z,60.8360453894934,24.4592454778251,125.345504706065
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2012,10,8.79352796341892,4.21683845949036,16.1716110112713,7.11226967929274,NA,z,NA,z,3.19200517021428,NA,z,NA,z,88.5812724970978,42.478163282161,162.904113987663
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2013,9,7.90305584826133,3.61378038055702,15.0024617592371,6.63463627544051,NA,z,NA,z,2.77039111182571,NA,z,NA,z,82.5516697146602,37.7478800763749,156.708783517938
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2014,16,14.030164854437,8.01945146759166,22.7841087316388,12.1168376170047,NA,z,NA,z,5.56282348038213,NA,z,NA,z,133.44676403735,76.2763558951516,216.709184336547
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2015,33,28.9397526966588,19.9207941530561,40.6421724714279,26.5899611787392,18.1199290868031,NA,36.6586031324074,NA,9.28385896974827,6.20487460463869,NA,12.9733570932262,NA,248.003868866835,170.714451938912,348.289638744253
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2016,13,11.3507377979569,6.04378982886912,19.410107323984,9.94945012485784,NA,z,NA,z,3.23111541093148,NA,z,NA,z,102.857937045206,54.7675195038137,175.890204910769
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2017,12,10.4329681794471,5.39086690029753,18.2242958165336,8.50907871669207,NA,z,NA,z,3.39126101074947,NA,z,NA,z,96.7416500015752,49.9878222480403,168.988193684082
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2018,22,19.0856250542205,11.9608596098114,28.8958656954327,15.1478087371808,9.46148407944745,NA,22.1506708302252,NA,5.77587976051615,3.47831118603422,NA,8.6466153940575,NA,171.633878945252,107.56203815801,259.855755349832
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,1994,2,3.95953356694581,0.479517884310279,14.3031966655262,4.51347988683673,NA,z,NA,z,3.00200977172593,NA,z,NA,z,51.8226414062732,6.27596229362802,187.201199138392
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,1995,4,7.87246604999016,2.14498203823327,20.1566397862698,10.0736928584249,NA,z,NA,z,4.58339424265906,NA,z,NA,z,97.0939845015015,26.4548429238994,248.5991630301
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,1996,7,13.7768155874828,5.53899439385921,28.3855055337579,17.6975460780406,NA,z,NA,z,5.67240018832057,NA,z,NA,z,164.130299317936,65.988892862185,338.171146297376
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,1997,3,5.89553118735998,1.21580026509374,17.2292439369224,7.19686585710198,NA,z,NA,z,2.58684257537145,NA,z,NA,z,88.1272775499872,18.1739632956201,257.545302391236
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,1998,2,3.92587939698492,0.475442208197167,14.1816262321843,4.100666549903,NA,z,NA,z,1.88746432917116,NA,z,NA,z,56.0848237676056,6.79213235100859,202.597667310146
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,1999,2,3.92726701488434,0.475610255162324,14.186638785147,4.58848607388599,NA,z,NA,z,2.14338333254965,NA,z,NA,z,56.2199358187383,6.8084950472223,203.085738494935
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,2000,2,3.91358797745773,0.473953660269186,14.1372253986458,3.78994317700127,NA,z,NA,z,2.50856701824983,NA,z,NA,z,44.1838125738807,5.3508646834207,159.607122907771
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,2001,10,19.429925971982,9.31740473727327,35.7323256494798,21.0586979935667,NA,z,NA,z,9.72457160174527,NA,z,NA,z,205.420886876315,98.5072998876181,377.776324812249
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,2002,3,5.78335550286276,1.19266694213869,16.9014189843316,6.37807471140107,NA,z,NA,z,2.21282040909511,NA,z,NA,z,66.2610072829121,13.6646126803067,193.642781575158
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,2003,1,1.91226526943818,0.0484143649066622,10.6544601501872,1.89633375474083,NA,z,NA,z,1.26422250316056,NA,z,NA,z,21.7744968667159,0.551282530626035,121.319731558457
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,2004,4,7.56443956958339,2.06105518944444,19.3679696579052,8.87777373244363,NA,z,NA,z,3.81547824078549,NA,z,NA,z,82.6642077645634,22.5232144202125,211.653203525693
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,2005,4,7.50384572093198,2.04454540506946,19.2128253393683,7.20375015510007,NA,z,NA,z,4.77569159894871,NA,z,NA,z,81.5148199779759,22.2100449328448,208.710314291002
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,2006,9,16.7675826734979,7.66720651584226,31.8300949257926,18.1449809681937,NA,z,NA,z,7.46453647324429,NA,z,NA,z,149.993760628399,68.5866985849686,284.73487991949
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,2007,6,11.0385429123356,4.05095070093064,24.0262607350174,11.438796607496,NA,z,NA,z,4.38841899926245,NA,z,NA,z,118.371432328258,43.4402294368455,257.64477424987
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,2008,12,21.8770509735288,11.3041914765591,38.2148053820772,21.1458160625778,NA,z,NA,z,10.3984119196268,NA,z,NA,z,213.284414211667,110.207169153272,372.564948995705
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,2009,5,9.10564367795159,2.95657771688445,21.2495348460649,11.9653611985906,NA,z,NA,z,3.42910657486798,NA,z,NA,z,76.2434861350556,24.7560524150891,177.926863021812
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,2010,5,9.10067162956626,2.95496330630753,21.2379317437299,12.1307545348311,NA,z,NA,z,3.53077943114931,NA,z,NA,z,83.593733424487,27.1426577027684,195.079888269458
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,2011,4,7.24703324576501,1.97457264901952,18.5552834050253,7.01422219348981,NA,z,NA,z,3.54125137965461,NA,z,NA,z,62.4227661994286,17.0081028516822,159.82707384886
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,2012,2,3.62430458655745,0.438920099566832,13.0922343252885,2.84237726098191,NA,z,NA,z,1.55038759689922,NA,z,NA,z,32.4194496149351,3.92614575101293,117.11019891371
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,2013,7,12.6557104373452,5.08825197794266,26.0756004442197,10.7908898511054,NA,z,NA,z,5.03082983047682,NA,z,NA,z,109.518392768774,44.0320740100397,225.649746434206
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,2014,9,16.2692745711238,7.43934832042939,30.8841509272025,14.305360539691,NA,z,NA,z,6.88287358667929,NA,z,NA,z,129.657508913169,59.287669339372,246.130339531347
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,2015,22,39.8024351853527,24.943974222911,60.2613652002338,37.4417314923814,23.1202806101025,NA,55.1595135946856,NA,11.9685463702856,7.23779682185924,NA,17.8697500949818,NA,275.039925090846,172.366056744743,416.41375190641
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,2016,9,16.2115426183443,7.41294959539292,30.7745576976352,14.3246532752101,NA,z,NA,z,4.00782295830062,NA,z,NA,z,122.680803361988,56.0974753022983,232.886379189085
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,2017,8,14.3397443940562,6.19088382431752,28.2550130315892,11.7707508622197,NA,z,NA,z,4.47112759398674,NA,z,NA,z,111.946761075731,48.330665685767,220.579747178064
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Male,NA,2018,11,19.646716319277,9.80756999988719,35.1534024778116,16.0203860553675,NA,z,NA,z,5.82519993273737,NA,z,NA,z,145.993517733975,72.8794380412992,261.222730793866
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Female,NA,1994,4,7.28080234441835,1.98377359184973,18.6417457096119,6.60286584885471,NA,z,NA,z,2.35623107437183,NA,z,NA,z,96.6817141187719,26.3425131202222,247.543587109358
S08000016,C90,Multiple myeloma and malignant plasma cell neoplasms,Female,NA,1995,2,3.62778886268819,0.439342061570769,13.1048207286848,3.09496175936672,NA,z,NA,z,1.24481580378375,NA,z,NA,z,48.852722628274996,5.91629135135146,176.472831353619
